sys_id,shelfmark,lib,catalog_title,work_id,cat,genre,author,work,mesirah,pages,p_test,p_part,p_cit,letters,best_cov,best_density,cls,tier
990001441710205171,Ms. EVR II A 682,RNL,תפלות מנהג קראים.,M:Ytext280002,Maagarim,ספרות התרגומים מערבית,יהודה אבן תיבון,"ספר הרקמה ליונה אבן ג׳נאח, תרגום [מחקר זה (מס׳ 2433∕20) נעשה בתמיכת הקרן הלאומית למדע]",,1,0,0,1,114,0.119,0.3333,citation,
990001456300205171,Ms. EVR II A 2123,RNL,תפלות מנהג קראים ליום כפור.,M:Ytext71076,Maagarim,פיוט ותפילה,מחבר לא ידוע,תפילה לכהנים בברכת כהנים,,1,0,0,1,114,0.07,0.3333,citation,
990001450100205171,Ms. EVR II A 1519,RNL,סדור מנהג קראים (קטע).,M:Ytext608000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,מסכת סופרים,,1,0,0,1,114,0.114,0.3421,citation,
990051606980205171,Cambridge University Library Ms. T-S NS 235.179,CUL,פיוט;שירת חול. ; Piyyut ; פיוט,M:Ytext590390,Maagarim,פיוט ותפילה,מחבר לא ידוע,סדר פסוקים ליו״כ,,1,0,1,0,114,0.216,0.3158,partial,
990001583320205171,Ms. EVR II B 1560,RNL,תורה (בראשית מא).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,0,0,1,114,0.082,0.3421,citation,
990001442790205171,Ms. EVR II A 837,RNL,סדור מנהג קראים (קטעים).,M:Ytext301138,Maagarim,איגרות,נתן הכהן בן מבורך,איגרת מנתן בן מבורך הכהן מאשקלון אל עלי הפרנס בן חיים הכהן מפוסטאט,"Cambridge, University Library, T-S Collection, 18J 4, 4",1,0,0,1,114,0.1,0.3421,citation,
990001667260205171,Ms. Evr. Antonin B 844,RNL,כתובים (שיר השירים ג:ה-ה:ו).,M:Ytext507000,Maagarim,ספרות הגאונים,רב אחאי משבחא,שאילתות,,1,0,1,0,114,0.166,0.3277,partial,
990026884150205171,Ms. EVR ARAB I 3978,RNL,"פרוש כתובים לסלמון בן ירוחם (איכה, קטעים).",M:Ytext80012,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, שבת",,1,0,0,1,114,0.123,0.3333,citation,
990051708530205171,Cambridge University Library Ms. T-S NS 315.196,CUL,פיוט. ; Piyyut,M:Ytext590472,Maagarim,פיוט ותפילה,מחבר לא ידוע,ברהמ״ז לשבת,,1,0,1,0,114,0.152,0.3445,partial,
990051708530205171,Cambridge University Library Ms. T-S NS 315.196,CUL,פיוט. ; Piyyut,M:Ytext952001,Maagarim,פיוט ותפילה,רב סעדיה גאון,שבעתות גשם לשמיני עצרת,"New York, Jewish Theological Seminary (JTS), ENA, 2963, 3-4",1,0,1,0,114,0.152,0.287,partial,new?
990001444970205171,Ms. EVR II A 1046,RNL,סדור מנהג קראים (קטעים).,J:57-אבן-עקנין-התגלות-הסודות,JA,ערבית יהודית,,"אבן עקנין, התגלות הסודות",,1,0,1,0,114,0.179,0.3391,partial,
990051190930205171,Cambridge University Library Ms. T-S H 8.96,CUL,פיוט;תפילה וברכות;תפילות קבע. ; Common Prayers: Rosh ha-Shanah Amidah ; תפילות קבע: ראש השנה עמידה,M:Ytext599105,Maagarim,פיוט ותפילה,מחבר לא ידוע,תפילה לראשי חודשים ולמועדים,,1,0,1,0,114,0.322,0.1786,partial,
990001456590205171,Ms. EVR II A 2151,RNL,סדור מנהג קראים לשבת.,M:Ytext66000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,שיעור קומה,,1,0,1,0,114,0.156,0.2957,partial,
990001464460205171,Ms. EVR II A 2905,RNL,מחזור מנהג קראים (קטעים).,M:Ytext95000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,איכה רבה,,1,0,0,1,114,0.085,0.2368,citation,
990051535750205171,Cambridge University Library Ms. T-S NS 157.144,CUL,פיוט;תפילה וברכות;תפילות קבע. ; Common Prayers: Arvit Qeriat Shema and its benedictions; Shaharit Amidah ; תפילות קבע: ערבית קריאת שמע וברכותיה; שחרית עמידה,M:Ytext71013,Maagarim,פיוט ותפילה,מחבר לא ידוע,"ערבית, ברכה שלישית",,1,0,1,0,114,0.203,0.2951,partial,
990001464050205171,Ms. EVR II A 2868,RNL,סדור מנהג קראים לימות החול (קטע).,M:Ytext80023,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, חגיגה",,1,0,0,1,114,0.145,0.3246,citation,
990051397700205171,Cambridge University Library Ms. T-S NS 26.303,CUL,,M:Ytext68001,Maagarim,פיוט ותפילה,רב,תקיעתא לראש השנה (תקיעתא דבי רב),,1,0,1,0,114,0.212,0.2833,partial,
990001442670205171,Ms. EVR II A 825,RNL,סדור מנהג קראים (קטעים).,M:Ytext952001,Maagarim,פיוט ותפילה,רב סעדיה גאון,שבעתות גשם לשמיני עצרת,"New York, Jewish Theological Seminary (JTS), ENA, 2963, 3-4",1,0,0,1,114,0.038,0.3043,citation,
990053194840205171,"Adler, Elkan Nathan Ms. 2721.29",JTS,"מקרא [טקסט]. ; יחזקאל לט:יח - מה:ז, עם מסורה הגהות בגליונות",M:Ytext760000,Maagarim,"בלשנות׃ מסורה, דקדוק ומילונות",יוסף הקסטנדיני,עדת דבורים (טקסט בלבד),"St. Petersburg, Russian National Library, Evr. II, C 161",1,0,1,0,114,0.415,0.3136,partial,new?
990001566390205171,Ms. EVR II B 105,RNL,תורה והפטרות.,M:Ytext972001,Maagarim,פיוט ותפילה,מסאפר החזן,קדושתא לשבת,,1,0,0,1,114,0.085,0.3478,citation,
990051246380205171,Cambridge University Library Ms. T-S 13 J 15.6,CUL,מכתבים. ; מכתבים: מבורך בן אברהם נגיד (?),M:Ytext922001,Maagarim,פיוט ותפילה,יצחק החזן בן יוסף,קרובה בשבח הצדקה,,1,0,1,0,114,0.165,0.3333,partial,
990051246380205171,Cambridge University Library Ms. T-S 13 J 15.6,CUL,מכתבים. ; מכתבים: מבורך בן אברהם נגיד (?),M:Ytext80033,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, בבא בתרא",,1,0,1,0,114,0.165,0.3421,partial,
990001454920205171,Ms. EVR II A 2008,RNL,מחזור מנהג קראים לסוכות (קטעים).,M:Ytext599011,Maagarim,פיוט ותפילה,מחבר לא ידוע,תפילה אחר ברכות השחר,,1,0,0,1,114,0.088,0.2589,citation,
990001454920205171,Ms. EVR II A 2008,RNL,מחזור מנהג קראים לסוכות (קטעים).,M:Ytext795002,Maagarim,פיוט ותפילה,רב סעדיה גאון,בקשה ב,,1,0,0,1,114,0.088,0.2982,citation,
990001565890205171,Ms. EVR II B 9,RNL,נביאים אחרונים.,M:Ytext452001,Maagarim,ספרות הקראים,מתרגם לא ידוע,"ספר הפתרון, תרגום",,1,0,0,1,114,0.139,0.3083,citation,
990001565890205171,Ms. EVR II B 9,RNL,נביאים אחרונים.,M:Ytext665000,Maagarim,ספרות הקראים,מתרגם לא ידוע,"ספר מצוות ללוי בן יפת הלוי, תרגום",,1,0,0,1,114,0.139,0.3083,citation,
990001464480205171,Ms. EVR II A 2907,RNL,תפלות מנהג קראים (קטעים).,M:Ytext586003,Maagarim,פיוט ותפילה,מחבר לא ידוע,סדר רחמין,,1,0,0,1,114,0.131,0.3421,citation,
990001565760205171,Ms. EVR ARAB I 4930,RNL,מדרש דוד (במדבר פרשת במדבר).,M:Ytext590483,Maagarim,פיוט ותפילה,מחבר לא ידוע,ברהמ״ז לעצרת,,1,0,0,1,114,0.075,0.2632,citation,
990001565760205171,Ms. EVR ARAB I 4930,RNL,מדרש דוד (במדבר פרשת במדבר).,M:Ytext586202,Maagarim,פיוט ותפילה,מחבר לא ידוע,הרחבה לעושה השלום במוסף לימים נוראים,,1,0,0,1,114,0.075,0.2719,citation,
990001442790205171,Ms. EVR II A 837,RNL,סדור מנהג קראים (קטעים).,M:Ytext68001,Maagarim,פיוט ותפילה,רב,תקיעתא לראש השנה (תקיעתא דבי רב),,1,0,0,1,114,0.098,0.275,citation,
990051361640205171,Cambridge University Library Ms. T-S Misc. 15.2,CUL,תפילה וברכות. ; סידור. דפוס.,M:Ytext613000,Maagarim,ספרות הגאונים,מחבר לא ידוע,והזהיר,,1,0,1,0,114,0.222,0.3333,partial,
990001565960205171,Ms. EVR II B 21,RNL,"תנ""ך.",M:Ytext80023,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, חגיגה",,1,0,0,1,114,0.05,0.3421,citation,
990001455240205171,Ms. EVR II A 2037,RNL,מחזור מנהג קראים לשבת וליום כפור.,M:Ytext656000,Maagarim,ספרות הקראים,מחבר לא ידוע,סדר תפילה קראי,"Cambridge, University Library, T-S Collection, Misc. 35, 85",1,0,0,1,114,0.089,0.3109,citation,
990001621400205171,Ms. EVR ARAB II 3027,RNL,"אלמקדמאת (דברים, פרשת ואתחנן).",J:06-רסג-הנבחר-באמונות-ודעות,JA,ערבית יהודית,,"רס""ג, הנבחר באמונות ודעות",,1,0,0,1,114,0.125,0.3246,citation,
990001590740205171,Ms. EVR II C 724,RNL,תרגום ופרוש ערבי לכתובים (נחמיה).,M:Ytext681000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,מדרש ״אגור״,,1,0,0,1,114,0.07,0.3421,citation,
990051129240205171,Cambridge University Library Ms. T-S A 25.74,CUL,מקרא [טקסט]. ; Bible: Numbers 2:32 – 3:12 ; מקרא: במדבר ב:לב – ג:יב,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,0,1,0,114,0.357,0.2893,partial,
990001458970205171,Ms. EVR II A 2375,RNL,תפלה מנהג קראים לחדש ניסן.,J:41-ראבם-המספיק-לעובדי-השם-כרך-ט-חלק-ב,JA,ערבית יהודית,,"ראב""ם, המספיק לעובדי השם (כרך ט חלק ב)",,1,0,0,1,114,0.101,0.2807,citation,
990001458970205171,Ms. EVR II A 2375,RNL,תפלה מנהג קראים לחדש ניסן.,J:44-נתנאל-בן-פיומי-גן-השכלים,JA,ערבית יהודית,,"נתנאל בן פיומי, גן השכלים",,1,0,0,1,114,0.101,0.3158,citation,
990001524560205171,Ms. EVR ARAB I 332,RNL,קטעים.,M:Ytext66000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,שיעור קומה,,1,0,0,1,114,0.146,0.3304,citation,
990001573370205171,Ms. EVR II B 765,RNL,נביאים (יחזקאל לח:יב-לח:כב).,M:Ytext405034,Maagarim,ספרות רבנית,חננאל בן חושיאל,"פירוש לתלמוד, סנהדרין (טקסט בלבד)",,1,0,1,0,114,0.314,0.3362,partial,
990000883680205171,Catalogue Brumer Rab. 1607,JTS,דרשות על התורה.,M:Ytext599172,Maagarim,פיוט ותפילה,מחבר לא ידוע,תפילה ליום כיפור,,1,0,0,1,114,0.034,0.2368,citation,
990001457850205171,Ms. EVR II A 2259,RNL,תפלות מנהג קראים לשבת.,M:Ytext80023,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, חגיגה",,1,0,1,0,114,0.175,0.3246,partial,
990051520840205171,Cambridge University Library Ms. T-S NS 150.27,CUL,הגדה של פסח;פיוט;תוספות של סידור;תפילה וברכות;תפילות קבע. ; Liturgical additions: Haggadah (and other matters) of Pesach ; תוספות של סידור: הגדה (ועניינים אחרים) של פסח,M:Ytext572001,Maagarim,פיוט ותפילה,מחבר לא ידוע,"הגדה של פסח, חלק א (מה נשתנה ואילך)","Philadelphia, Center for Advanced Judaic Studies, Halper, 211",1,0,1,0,114,0.445,0.3358,partial,new?
990001550380205171,Ms. EVR ARAB I 3259,RNL,"פרוש התורה לשמואל בן חפני גאון (בראשית, פרשת מקץ-ויחי).",M:Ytext80034,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, סנהדרין",,1,0,0,1,114,0.148,0.3281,citation,
990001550380205171,Ms. EVR ARAB I 3259,RNL,"פרוש התורה לשמואל בן חפני גאון (בראשית, פרשת מקץ-ויחי).",M:Ytext90034,Yerushalmi,תלמוד ומדרש,מחבר לא ידוע,"תלמוד ירושלמי, סנהדרין",,1,0,0,1,114,0.148,0.3228,citation,
990001582530205171,Ms. EVR II B 1485,RNL,"נביאים (ירמיה-יחזקאל, קטעים).",M:Ytext795006,Maagarim,פיוט ותפילה,רב סעדיה גאון,תפילות,,1,0,0,1,114,0.098,0.3158,citation,
990001463380205171,Ms. EVR II A 2801,RNL,סדור מנהג קראים לח' באב.,M:Ytext66000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,שיעור קומה,,1,0,0,1,114,0.109,0.313,citation,
990000898840205171,Ms. Evr. Antonin B 811,RNL,משנה תורה (ספר עבודה).,J:55-סעדיה-בן-דוד-מדרש-הבאור-ב,JA,ערבית יהודית,,"סעדיה בן דוד, מדרש הבאור ב",,1,0,0,1,114,0.022,0.193,citation,
990053367590205171,"Ms. Lutzki 599, fol. 98",JTS,מקרא [טקסט]. ; Bible ; מקרא,M:Ytext280001,Maagarim,ספרות התרגומים מערבית,יהודה אבן תיבון,"ספר חובות הלבבות לבחיי אבן פקודה, תרגום",,1,0,1,0,114,0.278,0.3478,partial,
