cluster,sys_id,library,title
3,990000899710205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
3,990000899760205171,RNL,כתאב אלאסתבצאר (קטע).
3,990000899830205171,RNL,ספר תשובה.
3,990000899880205171,RNL,תפסיר עשרת הדברים : ; הפרוש הארוך לספר ויקרא.
3,990000899890205171,RNL,תפסיר אלמבסוט פי ספר ויקרא.
3,990000899900205171,RNL,כתאב אלמרשד.
3,990000899910205171,RNL,כתאב אלמרשד (קטע).
3,990000899920205171,RNL,מקאלה פי אלדביחה.
3,990000905190205171,RNL,סדור מנהג רומניא לכל השנה (קטע).
3,990000905530205171,RNL,משנה סדר טהרות (בלתי שלם).
3,990000905600205171,RNL,משנה סדר קדשים (קטעים).
3,990000905660205171,RNL,סדור לכל השנה עם כוונות על דרך הקבלה.
3,990000906050205171,RNL,תורה (בראשית כא:יב-כב:ד; כד:יב-כד:מא).
3,990000906310205171,RNL,תפסיר תורה צוה לנו.
3,990000906340205171,RNL,סדור ר' ישעיה הכהן.
3,990000906370205171,RNL,תפסיר תורה צוה לנו.
3,990000906460205171,RNL,כתאב אלאנואר ואלמראקב.
3,990000906470205171,RNL,תפסיר תורה צוה לנו.
3,990000906480205171,RNL,כתאב אלאימא (קטע).
3,990000906490205171,RNL,ספר המצוות לסהל בן מצליח.
3,990000907730205171,RNL,סדור תפלה קדמון (קטעים).
3,990000907890205171,RNL,תקון שטרות (קטע).
3,990000909090205171,RNL,"פרוש התורה לראב""ע."
3,990000909140205171,RNL,אגרות אל קהלת וילנא.
3,990000909170205171,RNL,כתב המלצה.
3,990000909200205171,RNL,הקדמה לספר פנת יקרת.
3,990000909220205171,RNL,"תנאים לנשואין. איסטנבול, טורקיה. תקצ""א."
3,990000909250205171,RNL,"אגרת אל קהלת טרוקי : ; ""בענין השליחות שהולך למנות מניין הגולגלת של הבעלי בתים דמדינת ליטא""."
3,990000909350205171,RNL,אגרת אל ידידיה שלמה בן אהרן מטרוקי.
3,990000910010205171,RNL,סדור ר' ישעיה הכהן (קטע).
3,990000910050205171,RNL,כתאב אלמרשד (קטע).
3,990000910090205171,RNL,שרוט אלדבאחה (קטע).
3,990000910100205171,RNL,שרוט אלדבאחה (קטע).
3,990000910120205171,RNL,כתאב אלמרשד (קטע).
3,990000910130205171,RNL,שרוט אלדבאחה (קטע).
3,990000910140205171,RNL,מקאלה פי אלדביחה (קטע).
3,990000910170205171,RNL,תפסיר עשרת הדברים (קטע).
3,990000910180205171,RNL,תפסיר אלמבסוט פי ספר ויקרא.
3,990000910280205171,RNL,כתאב אלאימאן (קטע).
3,990000910410205171,RNL,שרח אלמקדמאת (קטע).
3,990000910550205171,RNL,קובץ.
3,990000911420205171,RNL,תפסיר תורה צוה לנו (קטע).
3,990000911430205171,RNL,סדור ר' ישעיה הכהן (קטע).
3,990000911450205171,RNL,סדור ר' ישעיה הכהן (קטע).
3,990000914860205171,RNL,מקאצד אלפלאספה.
3,990000914880205171,RNL,קובץ בהלכה קראית.
3,990000915270205171,RNL,"תקנות קהלת קלעא : ; בענין דמי המוהר המוקדם מתנות בין החתן לכלה, מתנות שונות בשמחה ובאבל."
3,990000915400205171,RNL,הספד על רב.
3,990000915790205171,RNL,אגרות אל יוסף בן משה החזן.
3,990000915830205171,RNL,אגרת אל קהלת קושטא : ; בעניני כספים.
3,990000923260205171,RNL,ספר המצוות ללוי בן יפת (קטע) : ; על קביעת הלוח.
3,990000923330205171,RNL,קבץ קטעים שרובם מחבורים קראיים.
3,990000923360205171,RNL,שרוט אלדבאחה (קטע).
3,990000923380205171,RNL,שרוט אלדבאחה (קטע).
3,990000923400205171,RNL,שרוט אלדבאחה (קטעים).
3,990000923410205171,RNL,שרוט אלדבאחה (קטע).
3,990000923450205171,RNL,ספר תשובה (קטע).
3,990000923480205171,RNL,ספר תשובה (קטע).
3,990000923490205171,RNL,ספר המצוות ליפת אבן צגיר (קטע).
3,990000923500205171,RNL,תפסיר תורה צוה לנו.
3,990000924240205171,RNL,שארית ישראל.
3,990000924640205171,RNL,ספר המצוות ליפת אבן צגיר (קטע).
3,990000924670205171,RNL,מקאלה אלחדיקה (קטע).
3,990000924750205171,RNL,כתאב אלמרשד (קטע).
3,990000924820205171,RNL,סדור ר' שלמה סג'למסה (קטע).
3,990000924920205171,RNL,"פרוש התורה ליפת בן עלי (בראשית, קטע)."
3,990000924950205171,RNL,אלמקאלה פי אלעריות (קטע).
3,990000924960205171,RNL,אלמקאלה פי אלעריות (קטע).
3,990000924970205171,RNL,אלמקאלה פי אלעריות (קטע).
3,990000925020205171,RNL,מקאלה פי אלדביחה (קטע).
3,990000925030205171,RNL,מקאלה פי אלדביחה (קטע).
3,990000925050205171,RNL,ספר תשובה (קטע).
3,990000925110205171,RNL,תפסיר תורה צוה לנו.
3,990000925200205171,RNL,תפסיר אלמבסוט פי ספר ויקרא.
3,990000925310205171,RNL,כתאב אלאסתבצאר (קטע).
3,990000925350205171,RNL,כתאב אלאסתבצאר (קטע מן המאמר השלישי).
3,990000925390205171,RNL,ספר המצוות ללוי בן יפת (קטע).
3,990000925400205171,RNL,ספר המצוות ללוי בן יפת (קטע).
3,990000936630205171,RNL,"כרוניקה על עליה לארץ ישראל בשנת תקפ""א."
3,990000936640205171,RNL,שטר מכירת בית.
3,990000941860205171,RNL,אגרת אל דוד בן מרדכי כוכיזוב : ; בענין הדפסת ספרים.
3,990000941870205171,RNL,תנאי המתפלל בעדה.
3,990000942380205171,RNL,שערי גן עדן וגיהנם : ; חבור במוסר.
3,990000950940205171,RNL,כתאב אלתמייז (קטע מהסוף).
3,990000951050205171,RNL,כתאב אלתמייז.
3,990000951110205171,RNL,כתאב אלתמייז (קטע).
3,990000952350205171,RNL,"תורה (בראשית-ויקרא) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000952360205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000952930205171,RNL,פהרסת ספר אשכול הכופר.
3,990000953720205171,RNL,"נביאים (מלכים-ירמיה) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000953740205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000953980205171,RNL,"כתובים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000953990205171,RNL,"נביאים ראשונים (קטע) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000955360205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000955490205171,RNL,כתאב אלתמייז (קטע).
3,990000958310205171,RNL,כתאב אלאסתבצאר (קטע מן המאמר התשיעי).
3,990000986190205171,RNL,"נביאים (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000986200205171,RNL,תורה (קטעים).
3,990000986220205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000988060205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989200205171,RNL,כתאב אלמרשד.
3,990000989370205171,RNL,קובץ קטעים.
3,990000989500205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989510205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989530205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989540205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989550205171,RNL,"נביאים ראשונים : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989560205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989570205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
3,990000989600205171,RNL,"כתובים (אמ""ת)."
3,990000989630205171,RNL,"תורה : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
