System ID,Shelfmark Text,Issue,Details
990053476970205171,"MS heb. f.52/58 | Ms. heb. f. 52.58 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.58",NO_ID_LINKED,Field is empty
990053461930205171,"MS heb. f.7*/8 | Ms. heb. f. 7*.8 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.8",NO_ID_LINKED,Field is empty
990053460580205171,"MS heb. f.5/4 | Ms. heb. f. 5.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.4",NO_ID_LINKED,Field is empty
990053476880205171,"MS heb. f.52/49 | Ms. heb. f. 52.49 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.49",NO_ID_LINKED,Field is empty
990053460670205171,"MS heb. f.6/5 | Ms. heb. f. 6.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 6.5",NO_ID_LINKED,Field is empty
990053492620205171,"MS heb. g.14/1 | Ms. heb. g. 14.1 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.1",NO_ID_LINKED,Field is empty
990053477410205171,"MS heb. f.53/7 | Ms. heb. f. 53.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.7",NO_ID_LINKED,Field is empty
990053478220205171,"MS heb. f.53/88 | Ms. heb. f. 53.88 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.88",NO_ID_LINKED,Field is empty
990053476600205171,"MS heb. f.52/21 | Ms. heb. f. 52.21 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.21",NO_ID_LINKED,Field is empty
990053476510205171,"MS heb. f.52/12 | Ms. heb. f. 52.12 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.12",NO_ID_LINKED,Field is empty
990053476420205171,"MS heb. f.52/3 | Ms. heb. f. 52.3 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.3",NO_ID_LINKED,Field is empty
990053477050205171,"MS heb. f.52/66 | Ms. heb. f. 52.66 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.66",NO_ID_LINKED,Field is empty
990053461200205171,"MS heb. f.7/48 | Ms. heb. f. 7.48 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.48",NO_ID_LINKED,Field is empty
990053461390205171,"MS heb. f.7/67 | Ms. heb. f. 7.67 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.67",NO_ID_LINKED,Field is empty
990053459780205171,"MS heb. e.115/12 | Ms. heb. e. 115.12 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.12",NO_ID_LINKED,Field is empty
990053477870205171,"MS heb. f.53/53 | Ms. heb. f. 53.53 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.53",NO_ID_LINKED,Field is empty
997008739665205171,"MS Heb. c.72/12 | Ms. heb. c. 72.12 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.12",NO_ID_LINKED,Field is empty
990053468410205171,"MS heb. f.31/9 | Ms. heb. f. 31.9 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.9",NO_ID_LINKED,Field is empty
990053461840205171,"MS heb. f.7/112 | Ms. heb. f. 7.112 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.112",NO_ID_LINKED,Field is empty
990053400900205171,"MS heb. c.59 | Ms. aram. c. 1P.1 | Ms. heb. c. 59(P) | The Bodleian Libraries, University of Oxford Ms. aram. c. 1P.1 | The Bodleian Libraries, University of Oxford Ms. heb. c. 59(P)",NO_ID_LINKED,Field is empty
990053632110205171,"MS heb. e.47/2 | Ms. heb. e. 47.2 | The Bodleian Libraries, University of Oxford Ms. heb. e. 47.2",NO_ID_LINKED,Field is empty
990053463000205171,"MS heb. f.20/15 | Ms. heb. f. 20.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.15",NO_ID_LINKED,Field is empty
990053632390205171,"MS heb. e.50/4 | Ms. heb. e. 50.4 | The Bodleian Libraries, University of Oxford Ms. heb. e. 50.4",NO_ID_LINKED,Field is empty
990053462920205171,"MS heb. f.20/7 | Ms. heb. f. 20.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.7",NO_ID_LINKED,Field is empty
990053413320205171,"MS heb. d.54/1 | Ms. heb. d. 54.1 | The Bodleian Libraries, University of Oxford Ms. heb. d. 54.1",NO_ID_LINKED,Field is empty
990053459960205171,"MS heb. e.120(P)/1 | Ms. aram. e. 1P.1 | Ms. heb. e. 120(P).1 | The Bodleian Libraries, University of Oxford Ms. aram. e. 1P.1 | The Bodleian Libraries, University of Oxford Ms. heb. e. 120(P).1",NO_ID_LINKED,Field is empty
990053492990205171,"MS heb. g.15(P) | Ms. heb. g. 15(P) | The Bodleian Libraries, University of Oxford Ms. heb. g. 15(P)",NO_ID_LINKED,Field is empty
990053467600205171,"MS heb. f.30/1 | Ms. heb. f. 30.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 30.1",NO_ID_LINKED,Field is empty
990053460300205171,"MS heb. f.3/5 | Ms. heb. f. 3.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.5",NO_ID_LINKED,Field is empty
990053460490205171,"MS heb. f.4/1 | Ms. heb. f. 4.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 4.1",NO_ID_LINKED,Field is empty
990053460030205171,"MS heb. f.2/7 | Ms. heb. f. 2.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.7",NO_ID_LINKED,Field is empty
990053460210205171,"MS heb. f.2/25 | Ms. heb. f. 2.25 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.25",NO_ID_LINKED,Field is empty
990053460120205171,"MS heb. f.2/16 | Ms. heb. f. 2.16 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.16",NO_ID_LINKED,Field is empty
990053462100205171,"MS heb. f.7*/25 | Ms. heb. f. 7*.25 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.25",NO_ID_LINKED,Field is empty
990053441130205171,"MS heb. e.45/103 | Ms. heb. e. 45.103 | The Bodleian Libraries, University of Oxford Ms. heb. e. 45.103",NO_ID_LINKED,Field is empty
990053492710205171,"MS heb. g.14/10 | Ms. heb. g. 14.10 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.10",NO_ID_LINKED,Field is empty
990053461490205171,"MS heb. f.7/77 | Ms. heb. f. 7.77 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.77",NO_ID_LINKED,Field is empty
990053468420205171,"MS heb. f.31/10 | Ms. heb. f. 31.10 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.10",NO_ID_LINKED,Field is empty
990053460680205171,"MS heb. f.6/6 | Ms. heb. f. 6.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 6.6",NO_ID_LINKED,Field is empty
990053476430205171,"MS heb. f.52/4 | Ms. heb. f. 52.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.4",NO_ID_LINKED,Field is empty
990053492900205171,"MS heb. g.14/29 | Ms. heb. g. 14.29 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.29",NO_ID_LINKED,Field is empty
990053459790205171,"MS heb. e.115/13 | Ms. heb. e. 115.13 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.13",NO_ID_LINKED,Field is empty
990053476520205171,"MS heb. f.52/13 | Ms. heb. f. 52.13 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.13",NO_ID_LINKED,Field is empty
990053477060205171,"MS heb. f.52/67 | Ms. heb. f. 52.67 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.67",NO_ID_LINKED,Field is empty
990053477240205171,"MS heb. f.52/85 | Ms. heb. f. 52.85 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.85",NO_ID_LINKED,Field is empty
990053478050205171,"MS heb. f.53/71 | Ms. heb. f. 53.71 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.71",NO_ID_LINKED,Field is empty
990053478140205171,"MS heb. f.53/80 | Ms. heb. f. 53.80 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.80",NO_ID_LINKED,Field is empty
990053398770205171,"MS heb. c.27/97 | Ms. heb. c. 27.97 | The Bodleian Libraries, University of Oxford Ms. heb. c. 27.97",NO_ID_LINKED,Field is empty
990053477600205171,"MS heb. f.53/26 | Ms. heb. f. 53.26 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.26",NO_ID_LINKED,Field is empty
990053476890205171,"MS heb. f.52/50 | Ms. heb. f. 52.50 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.50",NO_ID_LINKED,Field is empty
990053471750205171,"MS heb. f.37/1 | Ms. heb. f. 37.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 37.1",NO_ID_LINKED,Field is empty
990053460400205171,"MS heb. f.3/15 | Ms. heb. f. 3.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.15",NO_ID_LINKED,Field is empty
990053460770205171,"MS heb. f.7/5 | Ms. heb. f. 7.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.5",NO_ID_LINKED,Field is empty
990053461030205171,"MS heb. f.7/31 | Ms. heb. f. 7.31 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.31",NO_ID_LINKED,Field is empty
990053461210205171,"MS heb. f.7/49 | Ms. heb. f. 7.49 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.49",NO_ID_LINKED,Field is empty
990053460860205171,"MS heb. f.7/14 | Ms. heb. f. 7.14 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.14",NO_ID_LINKED,Field is empty
990053461940205171,"MS heb. f.7*/9 | Ms. heb. f. 7*.9 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.9",NO_ID_LINKED,Field is empty
990053476610205171,"MS heb. f.52/22 | Ms. heb. f. 52.22 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.22",NO_ID_LINKED,Field is empty
990053478230205171,"MS heb. f.53/89 | Ms. heb. f. 53.89 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.89",NO_ID_LINKED,Field is empty
990053476700205171,"MS heb. f.52/31 | Ms. heb. f. 52.31 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.31",NO_ID_LINKED,Field is empty
990053477790205171,"MS heb. f.53/45 | Ms. heb. f. 53.45 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.45",NO_ID_LINKED,Field is empty
990053461120205171,"MS heb. f.7/40 | Ms. heb. f. 7.40 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.40",NO_ID_LINKED,Field is empty
990053461850205171,"MS heb. f.7/113 | Ms. heb. f. 7.113 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.113",NO_ID_LINKED,Field is empty
997008739663505171,"MS Heb. c.72/35-36 | Ms. heb. c. 72.35-36 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.35-36",NO_ID_LINKED,Field is empty
990053460590205171,"MS heb. f.5/5 | Ms. heb. f. 5.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.5",NO_ID_LINKED,Field is empty
990053477880205171,"MS heb. f.53/54 | Ms. heb. f. 53.54 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.54",NO_ID_LINKED,Field is empty
997008739658105171,"MS Heb. C.64/9 | Ms. heb. c. 64.9 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.9",NO_ID_LINKED,Field is empty
997008739662605171,"MS Heb. c.72/45 | Ms. heb. c. 72.45 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.45",NO_ID_LINKED,Field is empty
990053462020205171,"MS heb. f.7*/17 | Ms. heb. f. 7*.17 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.17",NO_ID_LINKED,Field is empty
990053476980205171,"MS heb. f.52/59 | Ms. heb. f. 52.59 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.59",NO_ID_LINKED,Field is empty
990053477330205171,"MS heb. f.52/94 | Ms. heb. f. 52.94 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.94",NO_ID_LINKED,Field is empty
990053477510205171,"MS heb. f.53/17 | Ms. heb. f. 53.17 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.17",NO_ID_LINKED,Field is empty
990053436010205171,"MS heb. e.39/180 | Ms. heb. e. 39.180 | The Bodleian Libraries, University of Oxford Ms. heb. e. 39.180",NO_ID_LINKED,Field is empty
990053478320205171,"MS heb. f.53/98 | Ms. heb. f. 53.98 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.98",NO_ID_LINKED,Field is empty
990053477420205171,"MS heb. f.53/8 | Ms. heb. f. 53.8 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.8",NO_ID_LINKED,Field is empty
990053461300205171,"MS heb. f.7/58 | Ms. heb. f. 7.58 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.58",NO_ID_LINKED,Field is empty
990053461580205171,"MS heb. f.7/86 | Ms. heb. f. 7.86 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.86",NO_ID_LINKED,Field is empty
990053461760205171,"MS heb. f.7/104 | Ms. heb. f. 7.104 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.104",NO_ID_LINKED,Field is empty
990053492630205171,"MS heb. g.14/2 | Ms. heb. g. 14.2 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.2",NO_ID_LINKED,Field is empty
990053460950205171,"MS heb. f.7/23 | Ms. heb. f. 7.23 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.23",NO_ID_LINKED,Field is empty
990053477970205171,"MS heb. f.53/63 | Ms. heb. f. 53.63 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.63",NO_ID_LINKED,Field is empty
997008739665305171,"MS Heb. c.72/9 | Ms. heb. c. 72.9 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.9",NO_ID_LINKED,Field is empty
990053477150205171,"MS heb. f.52/76 | Ms. heb. f. 52.76 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.76",NO_ID_LINKED,Field is empty
990053468330205171,"MS heb. f.31/1 | Ms. heb. f. 31.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.1",NO_ID_LINKED,Field is empty
990053632120205171,"MS heb. e.47/3 | Ms. heb. e. 47.3 | The Bodleian Libraries, University of Oxford Ms. heb. e. 47.3",NO_ID_LINKED,Field is empty
990053463010205171,"MS heb. f.20/16 | Ms. heb. f. 20.16 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.16",NO_ID_LINKED,Field is empty
990053462930205171,"MS heb. f.20/8 | Ms. heb. f. 20.8 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.8",NO_ID_LINKED,Field is empty
990053460310205171,"MS heb. f.3/6 | Ms. heb. f. 3.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.6",NO_ID_LINKED,Field is empty
997008739661705171,"MS Heb. c.72/1 | Ms. heb. c. 72.1 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.1",NO_ID_LINKED,Field is empty
990053460130205171,"MS heb. f.2/17 | Ms. heb. f. 2.17 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.17",NO_ID_LINKED,Field is empty
990053460040205171,"MS heb. f.2/8 | Ms. heb. f. 2.8 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.8",NO_ID_LINKED,Field is empty
990053460220205171,"MS heb. f.2/26 | Ms. heb. f. 2.26 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.26",NO_ID_LINKED,Field is empty
997008739659005171,"MS Heb. c.72/20 | Ms. heb. c. 72.20 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.20",NO_ID_LINKED,Field is empty
990053459970205171,"MS heb. f.2/1 | Ms. heb. f. 2.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.1",NO_ID_LINKED,Field is empty
990053462110205171,"MS heb. f.7*/26 | Ms. heb. f. 7*.26 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.26",NO_ID_LINKED,Field is empty
990053441140205171,"MS heb. e.45/104 | Ms. heb. e. 45.104 | The Bodleian Libraries, University of Oxford Ms. heb. e. 45.104",NO_ID_LINKED,Field is empty
990053492720205171,"MS heb. g.14/11 | Ms. heb. g. 14.11 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.11",NO_ID_LINKED,Field is empty
990053492810205171,"MS heb. g.14/20 | Ms. heb. g. 14.20 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.20",NO_ID_LINKED,Field is empty
990053461670205171,"MS heb. f.7/95 | Ms. heb. f. 7.95 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.95",NO_ID_LINKED,Field is empty
990053477610205171,"MS heb. f.53/27 | Ms. heb. f. 53.27 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.27",NO_ID_LINKED,Field is empty
990053461040205171,"MS heb. f.7/32 | Ms. heb. f. 7.32 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.32",NO_ID_LINKED,Field is empty
990053461310205171,"MS heb. f.7/59 | Ms. heb. f. 7.59 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.59",NO_ID_LINKED,Field is empty
990053461770205171,"MS heb. f.7/105 | Ms. heb. f. 7.105 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.105",NO_ID_LINKED,Field is empty
990053476710205171,"MS heb. f.52/32 | Ms. heb. f. 52.32 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.32",NO_ID_LINKED,Field is empty
990053460960205171,"MS heb. f.7/24 | Ms. heb. f. 7.24 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.24",NO_ID_LINKED,Field is empty
990053461130205171,"MS heb. f.7/41 | Ms. heb. f. 7.41 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.41",NO_ID_LINKED,Field is empty
990053462120205171,"MS heb. f.7*/27 | Ms. heb. f. 7*.27 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.27",NO_ID_LINKED,Field is empty
990053492910205171,"MS heb. g.14/30 | Ms. heb. g. 14.30 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.30",NO_ID_LINKED,Field is empty
990053476620205171,"MS heb. f.52/23 | Ms. heb. f. 52.23 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.23",NO_ID_LINKED,Field is empty
990053477430205171,"MS heb. f.53/9 | Ms. heb. f. 53.9 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.9",NO_ID_LINKED,Field is empty
990053460690205171,"MS heb. f.6/7 | Ms. heb. f. 6.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 6.7",NO_ID_LINKED,Field is empty
990053462030205171,"MS heb. f.7*/18 | Ms. heb. f. 7*.18 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.18",NO_ID_LINKED,Field is empty
990053468430205171,"MS heb. f.31/11 | Ms. heb. f. 31.11 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.11",NO_ID_LINKED,Field is empty
990053478150205171,"MS heb. f.53/81 | Ms. heb. f. 53.81 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.81",NO_ID_LINKED,Field is empty
990053478240205171,"MS heb. f.53/90 | Ms. heb. f. 53.90 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.90",NO_ID_LINKED,Field is empty
997008739662705171,"MS Heb. c.72/44 | Ms. heb. c. 72.44 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.44",NO_ID_LINKED,Field is empty
997008739661805171,"MS Heb. c.72/54 | Ms. heb. c. 72.54 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.54",NO_ID_LINKED,Field is empty
997008739658205171,"MS Heb. C.64/8 | Ms. heb. c. 64.8 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.8",NO_ID_LINKED,Field is empty
990053476440205171,"MS heb. f.52/5 | Ms. heb. f. 52.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.5",NO_ID_LINKED,Field is empty
990053477070205171,"MS heb. f.52/68 | Ms. heb. f. 52.68 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.68",NO_ID_LINKED,Field is empty
990053476990205171,"MS heb. f.52/60 | Ms. heb. f. 52.60 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.60",NO_ID_LINKED,Field is empty
990053477250205171,"MS heb. f.52/86 | Ms. heb. f. 52.86 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.86",NO_ID_LINKED,Field is empty
990053477160205171,"MS heb. f.52/77 | Ms. heb. f. 52.77 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.77",NO_ID_LINKED,Field is empty
990053492640205171,"MS heb. g.14/3 | Ms. heb. g. 14.3 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.3",NO_ID_LINKED,Field is empty
990053459700205171,"MS heb. e.115/4 | Ms. heb. e. 115.4 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.4",NO_ID_LINKED,Field is empty
990053460870205171,"MS heb. f.7/15 | Ms. heb. f. 7.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.15",NO_ID_LINKED,Field is empty
990053477700205171,"MS heb. f.53/36 | Ms. heb. f. 53.36 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.36",NO_ID_LINKED,Field is empty
990053478060205171,"MS heb. f.53/72 | Ms. heb. f. 53.72 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.72",NO_ID_LINKED,Field is empty
990053461680205171,"MS heb. f.7/96 | Ms. heb. f. 7.96 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.96",NO_ID_LINKED,Field is empty
990053476530205171,"MS heb. f.52/14 | Ms. heb. f. 52.14 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.14",NO_ID_LINKED,Field is empty
990053468340205171,"MS heb. f.31/2 | Ms. heb. f. 31.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.2",NO_ID_LINKED,Field is empty
990053492820205171,"MS heb. g.14/21 | Ms. heb. g. 14.21 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.21",NO_ID_LINKED,Field is empty
997008739664505171,"MS Heb. c.72/25 | Ms. heb. c. 72.25 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.25",NO_ID_LINKED,Field is empty
990053477520205171,"MS heb. f.53/18 | Ms. heb. f. 53.18 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.18",NO_ID_LINKED,Field is empty
990053477890205171,"MS heb. f.53/55 | Ms. heb. f. 53.55 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.55",NO_ID_LINKED,Field is empty
990053461220205171,"MS heb. f.7/50 | Ms. heb. f. 7.50 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.50",NO_ID_LINKED,Field is empty
990053460780205171,"MS heb. f.7/6 | Ms. heb. f. 7.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.6",NO_ID_LINKED,Field is empty
990053461400205171,"MS heb. f.7/68 | Ms. heb. f. 7.68 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.68",NO_ID_LINKED,Field is empty
990053461950205171,"MS heb. f.7*/10 | Ms. heb. f. 7*.10 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.10",NO_ID_LINKED,Field is empty
990053477980205171,"MS heb. f.53/64 | Ms. heb. f. 53.64 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.64",NO_ID_LINKED,Field is empty
997008739665405171,"MS Heb. c.72/8 | Ms. heb. c. 72.8 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.8",NO_ID_LINKED,Field is empty
990053442870205171,"MS heb. e.50/69 | Ms. heb. e. 50.69 | The Bodleian Libraries, University of Oxford Ms. heb. e. 50.69",NO_ID_LINKED,Field is empty
990053476800205171,"MS heb. f.52/41 | Ms. heb. f. 52.41 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.41",NO_ID_LINKED,Field is empty
990053461590205171,"MS heb. f.7/87 | Ms. heb. f. 7.87 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.87",NO_ID_LINKED,Field is empty
990053462940205171,"MS heb. f.20/9 | Ms. heb. f. 20.9 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.9",NO_ID_LINKED,Field is empty
990053632130205171,"MS heb. e.47/4 | Ms. heb. e. 47.4 | The Bodleian Libraries, University of Oxford Ms. heb. e. 47.4",NO_ID_LINKED,Field is empty
990053460320205171,"MS heb. f.3/7 | Ms. heb. f. 3.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.7",NO_ID_LINKED,Field is empty
990053460500205171,"MS heb. f.4/2 | Ms. heb. f. 4.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 4.2",NO_ID_LINKED,Field is empty
990053423880205171,"Catalogue Neubauer 2879 | MS heb. d.69(P)/1 | Ms. heb. d. 69(P).1 | The Bodleian Libraries, University of Oxford Ms. heb. d. 69(P).1",NO_ID_LINKED,Field is empty
990053460140205171,"MS heb. f.2/18 | Ms. heb. f. 2.18 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.18",NO_ID_LINKED,Field is empty
990053459980205171,"MS heb. f.2/2 | Ms. heb. f. 2.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.2",NO_ID_LINKED,Field is empty
997008739659105171,"MS Heb. c.72/17 | Ms. heb. c. 72.17 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.17",NO_ID_LINKED,Field is empty
990053460050205171,"MS heb. f.2/9 | Ms. heb. f. 2.9 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.9",NO_ID_LINKED,Field is empty
990053461860205171,"MS heb. f.7*/1 | Ms. heb. f. 7*.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.1",NO_ID_LINKED,Field is empty
990053441150205171,"MS heb. e.45/105 | Ms. heb. e. 45.105 | The Bodleian Libraries, University of Oxford Ms. heb. e. 45.105",NO_ID_LINKED,Field is empty
990053492730205171,"MS heb. g.14/12 | Ms. heb. g. 14.12 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.12",NO_ID_LINKED,Field is empty
990053478070205171,"MS heb. f.53/73 | Ms. heb. f. 53.73 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.73",NO_ID_LINKED,Field is empty
990053460600205171,"MS heb. f.5/6 | Ms. heb. f. 5.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.6",NO_ID_LINKED,Field is empty
990053461410205171,"MS heb. f.7/69 | Ms. heb. f. 7.69 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.69",NO_ID_LINKED,Field is empty
990053462040205171,"MS heb. f.7*/19 | Ms. heb. f. 7*.19 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.19",NO_ID_LINKED,Field is empty
990053478160205171,"MS heb. f.53/82 | Ms. heb. f. 53.82 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.82",NO_ID_LINKED,Field is empty
990053492830205171,"MS heb. g.14/22 | Ms. heb. g. 14.22 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.22",NO_ID_LINKED,Field is empty
990053461320205171,"MS heb. f.7/60 | Ms. heb. f. 7.60 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.60",NO_ID_LINKED,Field is empty
990053477440205171,"MS heb. f.53/10 | Ms. heb. f. 53.10 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.10",NO_ID_LINKED,Field is empty
990053476900205171,"MS heb. f.52/51 | Ms. heb. f. 52.51 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.51",NO_ID_LINKED,Field is empty
990053468440205171,"MS heb. f.31/12 | Ms. heb. f. 31.12 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.12",NO_ID_LINKED,Field is empty
